NR_SEQL_OCR_CVN;NR_CVN;VL_SDO_CGN;DT_CBR_PCL;DT_PRVT_RPSS_CVN;NR_CTR_OPR
69132777;108643;2647.55;2020-01-31;2020-01-31;919503084
69132780;108643;25.76;2020-01-31;2020-01-31;919525736
69132781;108643;1162.53;2020-01-31;2020-01-31;919539500
69132782;108643;1565.43;2020-01-31;2020-01-31;919571401
69132785;108643;165.25;2020-01-31;2020-01-31;919588241
69132787;108643;586.09;2020-01-31;2020-01-31;919601798
69132788;108643;252.23;2020-01-31;2020-01-31;919604979
69132790;108643;4246.03;2020-01-31;2020-01-31;919616806
69132792;108643;544.34;2020-01-31;2020-01-31;919620149
69132795;108643;1906.22;2020-01-31;2020-01-31;919645687
69132798;108643;2606.55;2020-01-31;2020-01-31;919652522
69132799;108643;1074.99;2020-01-31;2020-01-31;919665128
69132801;108643;1983.58;2020-01-31;2020-01-31;919677894
69132803;108643;1907.35;2020-01-31;2020-01-31;919709725
69132804;108643;178.55;2020-01-31;2020-01-31;919725859
69132805;108643;108.02;2020-01-31;2020-01-31;919725917
69132806;108643;336.86;2020-01-31;2020-01-31;919725953
69132811;108643;469.68;2020-01-31;2020-01-31;919752652
69132814;108643;111.43;2020-01-31;2020-01-31;919782357
69132817;108643;167.80;2020-01-31;2020-01-31;919821670
69132819;108643;738.82;2020-01-31;2020-01-31;919827344
69132820;108643;54.50;2020-01-31;2020-01-31;919828806
69132822;108643;2316.35;2020-01-31;2020-01-31;919830826
69132823;108643;365.98;2020-01-31;2020-01-31;919830882
69132824;108643;42.99;2020-01-31;2020-01-31;919849137
69132825;108643;50.41;2020-01-31;2020-01-31;919850032
69132826;108643;744.04;2020-01-31;2020-01-31;919852925
69132827;108643;72.96;2020-01-31;2020-01-31;919867295
69132829;108643;394.75;2020-01-31;2020-01-31;919881644
69132830;108643;475.39;2020-01-31;2020-01-31;919888682
69132831;108643;710.15;2020-01-31;2020-01-31;919907277
69132833;108643;649.53;2020-01-31;2020-01-31;919946013
69132835;108643;415.27;2020-01-31;2020-01-31;919956779
69132837;108643;304.46;2020-01-31;2020-01-31;919986024
69132838;108643;1805.09;2020-01-31;2020-01-31;919988709
69132841;108643;897.90;2020-01-31;2020-01-31;919992365
69132845;108643;75.70;2020-01-31;2020-01-31;920004772
69132846;108643;481.43;2020-01-31;2020-01-31;920015125
69132847;108643;828.28;2020-01-31;2020-01-31;920017217
69132848;108643;951.74;2020-01-31;2020-01-31;920021066
69132853;108643;484.43;2020-01-31;2020-01-31;920101958
69132854;108643;412.87;2020-01-31;2020-01-31;920103333
69132856;108643;1313.40;2020-01-31;2020-01-31;920116542
69132857;108643;332.40;2020-01-31;2020-01-31;920116822
69132858;108643;407.07;2020-01-31;2020-01-31;920120950
69132860;108643;312.15;2020-01-31;2020-01-31;920128604
69132861;108643;145.57;2020-01-31;2020-01-31;920135143
69132863;108643;1126.79;2020-01-31;2020-01-31;920155714
69132864;108643;2490.41;2020-01-31;2020-01-31;920165477
69132866;108643;625.44;2020-01-31;2020-01-31;920177841
69132871;108643;600.15;2020-01-31;2020-01-31;920225603
69132873;108643;2385.35;2020-01-31;2020-01-31;920235830
69132874;108643;3086.70;2020-01-31;2020-01-31;920236963
69132878;108643;954.78;2020-01-31;2020-01-31;920260735
69132885;108643;733.72;2020-01-31;2020-01-31;920284621
69132893;108643;283.00;2020-01-31;2020-01-31;920343479
69132895;108643;365.37;2020-01-31;2020-01-31;920349125
69132897;108643;194.45;2020-01-31;2020-01-31;920355200
69132898;108643;288.26;2020-01-31;2020-01-31;920355774
69132900;108643;958.94;2020-01-31;2020-01-31;920361413
69132904;108643;29.90;2020-01-31;2020-01-31;920398190
69132905;108643;634.87;2020-01-31;2020-01-31;920412057
69132906;108643;342.41;2020-01-31;2020-01-31;920415009
69132907;108643;637.37;2020-01-31;2020-01-31;920415371
69132908;108643;294.88;2020-01-31;2020-01-31;920420537
69132909;108643;561.94;2020-01-31;2020-01-31;920426311
69132911;108643;540.40;2020-01-31;2020-01-31;920433804
69132917;108643;2026.71;2020-01-31;2020-01-31;920455221
69132923;108643;838.06;2020-01-31;2020-01-31;920491598
69132924;108643;428.32;2020-01-31;2020-01-31;920499363
69132926;108643;441.54;2020-01-31;2020-01-31;920503911
69132930;108643;1222.47;2020-01-31;2020-01-31;920507391
69132931;108643;566.71;2020-01-31;2020-01-31;920513986
69132932;108643;1019.60;2020-01-31;2020-01-31;920514644
69132934;108643;2512.02;2020-01-31;2020-01-31;920522140
69132935;108643;1853.22;2020-01-31;2020-01-31;920526547
69132936;108643;808.32;2020-01-31;2020-01-31;920536815
69132940;108643;648.33;2020-01-31;2020-01-31;920581604
69132941;108643;490.70;2020-01-31;2020-01-31;920586257
69132942;108643;653.86;2020-01-31;2020-01-31;920588681
69132943;108643;1759.05;2020-01-31;2020-01-31;920603521
69132944;108643;537.50;2020-01-31;2020-01-31;920612291
69132945;108643;2122.68;2020-01-31;2020-01-31;920614742
69132946;108643;1206.99;2020-01-31;2020-01-31;920638579
69132947;108643;531.43;2020-01-31;2020-01-31;920642818
69132948;108643;638.68;2020-01-31;2020-01-31;920658507
69132950;108643;255.07;2020-01-31;2020-01-31;920698656
69132951;108643;737.36;2020-01-31;2020-01-31;920705621
69132954;108643;200.72;2020-01-31;2020-01-31;920731821
69132958;108643;723.77;2020-01-31;2020-01-31;920753645
69132965;108643;1037.26;2020-01-31;2020-01-31;920823151
69132966;108643;1998.88;2020-01-31;2020-01-31;920823815
69132971;108643;1627.74;2020-01-31;2020-01-31;920855388
69132972;108643;161.90;2020-01-31;2020-01-31;920867076
69132976;108643;619.43;2020-01-31;2020-01-31;920924765
69132977;108643;28.64;2020-01-31;2020-01-31;920925273
69132978;108643;1421.80;2020-01-31;2020-01-31;920925929
69132979;108643;586.15;2020-01-31;2020-01-31;920937483
69132982;108643;2774.46;2020-01-31;2020-01-31;920952371
69132983;108643;1220.48;2020-01-31;2020-01-31;920953943
69132984;108643;152.82;2020-01-31;2020-01-31;920968734
69132986;108643;241.92;2020-01-31;2020-01-31;920984228
69132987;108643;354.25;2020-01-31;2020-01-31;921016754
69132990;108643;115.35;2020-01-31;2020-01-31;921036556
69132992;108643;97.34;2020-01-31;2020-01-31;921049484
69132994;108643;1770.49;2020-01-31;2020-01-31;921058159
69132996;108643;713.26;2020-01-31;2020-01-31;921060841
69132998;108643;1502.92;2020-01-31;2020-01-31;921067296
69132999;108643;51.05;2020-01-31;2020-01-31;921068279
69133001;108643;712.05;2020-01-31;2020-01-31;921089356
69133004;108643;919.17;2020-01-31;2020-01-31;921113026
69133006;108643;1048.90;2020-01-31;2020-01-31;921114908
69133008;108643;302.70;2020-01-31;2020-01-31;921120824
69133009;108643;117.03;2020-01-31;2020-01-31;921125421
69133019;108643;337.47;2020-01-31;2020-01-31;921216121
69133022;108643;1914.41;2020-01-31;2020-01-31;921224614
69133023;108643;505.98;2020-01-31;2020-01-31;921225239
69133025;108643;711.79;2020-01-31;2020-01-31;921245392
69133027;108643;38.18;2020-01-31;2020-01-31;921259804
69133028;108643;45.81;2020-01-31;2020-01-31;921260262
69133030;108643;1038.38;2020-01-31;2020-01-31;921295030
69133032;108643;561.99;2020-01-31;2020-01-31;921305079
69133033;108643;3493.95;2020-01-31;2020-01-31;921313248
69133035;108643;1257.87;2020-01-31;2020-01-31;921322654
69133036;108643;398.80;2020-01-31;2020-01-31;921324532
69133037;108643;58.50;2020-01-31;2020-01-31;921335660
69133041;108643;498.92;2020-01-31;2020-01-31;921348162
69133042;108643;435.23;2020-01-31;2020-01-31;921374125
69133043;108643;1142.80;2020-01-31;2020-01-31;921374166
69133044;108643;34.52;2020-01-31;2020-01-31;921384626
69133046;108643;2010.28;2020-01-31;2020-01-31;921400367
69133047;108643;493.20;2020-01-31;2020-01-31;921409101
69133048;108643;590.18;2020-01-31;2020-01-31;921410147
69133054;108643;1227.19;2020-01-31;2020-01-31;921437663
69133059;108643;270.35;2020-01-31;2020-01-31;921479201
69133064;108643;639.10;2020-01-31;2020-01-31;921516088
69133065;108643;319.91;2020-01-31;2020-01-31;921520703
69133067;108643;265.34;2020-01-31;2020-01-31;921524976
69133068;108643;814.48;2020-01-31;2020-01-31;921525667
69133070;108643;497.91;2020-01-31;2020-01-31;921526413
69133074;108643;300.79;2020-01-31;2020-01-31;921556589
69133075;108643;673.40;2020-01-31;2020-01-31;921573568
69133077;108643;1672.41;2020-01-31;2020-01-31;921598219
69133082;108643;79.38;2020-01-31;2020-01-31;921620695
69133085;108643;583.52;2020-01-31;2020-01-31;921628530
69133092;108643;1707.02;2020-01-31;2020-01-31;921701302
69133093;108643;4242.20;2020-01-31;2020-01-31;921702428
69133094;108643;4726.85;2020-01-31;2020-01-31;921703981
69133096;108643;3362.74;2020-01-31;2020-01-31;921733124
69133098;108643;2311.54;2020-01-31;2020-01-31;921742204
69133104;108643;140.75;2020-01-31;2020-01-31;921763674
69133105;108643;693.31;2020-01-31;2020-01-31;921765560
69133110;108643;960.65;2020-01-31;2020-01-31;921804129
69133111;108643;130.48;2020-01-31;2020-01-31;921816642
69133113;108643;1687.48;2020-01-31;2020-01-31;921831093
69133114;108643;741.33;2020-01-31;2020-01-31;921833368
69133115;108643;527.78;2020-01-31;2020-01-31;921838683
69133116;108643;337.61;2020-01-31;2020-01-31;921840578
69133117;108643;1844.29;2020-01-31;2020-01-31;921840816
69133120;108643;676.00;2020-01-31;2020-01-31;921852526
69133122;108643;239.33;2020-01-31;2020-01-31;921878202
69133123;108643;775.36;2020-01-31;2020-01-31;921880650
69133125;108643;574.35;2020-01-31;2020-01-31;921887067
69133126;108643;525.34;2020-01-31;2020-01-31;921887573
69133127;108643;72.81;2020-01-31;2020-01-31;921900462
69133129;108643;704.72;2020-01-31;2020-01-31;921906090
69133130;108643;1458.89;2020-01-31;2020-01-31;921908756
69133131;108643;109.73;2020-01-31;2020-01-31;921913969
69133133;108643;743.05;2020-01-31;2020-01-31;921919795
69133135;108643;29.89;2020-01-31;2020-01-31;921962443
69133136;108643;260.21;2020-01-31;2020-01-31;921962562
69133137;108643;1217.45;2020-01-31;2020-01-31;921963902
69133138;108643;25.20;2020-01-31;2020-01-31;921965924
69133140;108643;1252.49;2020-01-31;2020-01-31;921991762
69133141;108643;479.84;2020-01-31;2020-01-31;921995821
69133142;108643;1052.40;2020-01-31;2020-01-31;922000791
69133144;108643;4046.36;2020-01-31;2020-01-31;922018486
69133145;108643;157.54;2020-01-31;2020-01-31;922020675
69133147;108643;192.78;2020-01-31;2020-01-31;922027261
69133148;108643;405.83;2020-01-31;2020-01-31;922031980
69133149;108643;511.90;2020-01-31;2020-01-31;922032959
69133153;108643;561.44;2020-01-31;2020-01-31;922062282
69133156;108643;848.12;2020-01-31;2020-01-31;922070406
69133157;108643;5527.78;2020-01-31;2020-01-31;922070560
69133159;108643;1041.64;2020-01-31;2020-01-31;922086584
69133161;108643;691.13;2020-01-31;2020-01-31;922088278
69133162;108643;2169.93;2020-01-31;2020-01-31;922096131
69133163;108643;370.64;2020-01-31;2020-01-31;922096661
69133166;108643;1571.92;2020-01-31;2020-01-31;922108938
69133167;108643;102.85;2020-01-31;2020-01-31;922111665
69133168;108643;153.74;2020-01-31;2020-01-31;922112715
69133169;108643;377.93;2020-01-31;2020-01-31;922121415
69133170;108643;406.56;2020-01-31;2020-01-31;922161062
69133171;108643;379.54;2020-01-31;2020-01-31;922168237
69133172;108643;52.83;2020-01-31;2020-01-31;922169921
69133173;108643;873.38;2020-01-31;2020-01-31;922172043
69133175;108643;148.91;2020-01-31;2020-01-31;922183160
69133177;108643;1042.72;2020-01-31;2020-01-31;922202022
69133179;108643;371.60;2020-01-31;2020-01-31;922224139
69133181;108643;2384.79;2020-01-31;2020-01-31;922231417
69133184;108643;1053.49;2020-01-31;2020-01-31;922237040
69133187;108643;1154.07;2020-01-31;2020-01-31;922247922
69133190;108643;1679.27;2020-01-31;2020-01-31;922250438
69133191;108643;259.67;2020-01-31;2020-01-31;922255030
69133192;108643;575.51;2020-01-31;2020-01-31;922256926
69133193;108643;3068.56;2020-01-31;2020-01-31;922258155
69133194;108643;1153.76;2020-01-31;2020-01-31;922260663
69133196;108643;1261.53;2020-01-31;2020-01-31;922264051
69133198;108643;134.11;2020-01-31;2020-01-31;922269963
69133200;108643;1501.40;2020-01-31;2020-01-31;922276692
69133201;108643;302.36;2020-01-31;2020-01-31;922289621
69133202;108643;1532.17;2020-01-31;2020-01-31;922297907
69133205;108643;295.73;2020-01-31;2020-01-31;922318413
69133209;108643;2613.70;2020-01-31;2020-01-31;922335015
69133211;108643;565.84;2020-01-31;2020-01-31;922343254
69133214;108643;1147.22;2020-01-31;2020-01-31;922359848
69133217;108643;111.81;2020-01-31;2020-01-31;922421928
69133219;108643;287.69;2020-01-31;2020-01-31;922427864
69133220;108643;1055.32;2020-01-31;2020-01-31;922435783
69133221;108643;497.36;2020-01-31;2020-01-31;922452772
69133223;108643;41.76;2020-01-31;2020-01-31;922456562
69133225;108643;1000.11;2020-01-31;2020-01-31;922458765
69133227;108643;65.22;2020-01-31;2020-01-31;922463211
69133228;108643;762.90;2020-01-31;2020-01-31;922464795
69133232;108643;162.32;2020-01-31;2020-01-31;922490861
69133234;108643;36.38;2020-01-31;2020-01-31;922566417
69133236;108643;173.07;2020-01-31;2020-01-31;922571941
69133238;108643;35.81;2020-01-31;2020-01-31;922578585
69133240;108643;319.36;2020-01-31;2020-01-31;922599307
69133241;108643;191.61;2020-01-31;2020-01-31;922600932
69133245;108643;460.52;2020-01-31;2020-01-31;922617623
69133246;108643;742.05;2020-01-31;2020-01-31;922618036
69133249;108643;63.60;2020-01-31;2020-01-31;922620247
69133253;108643;2498.36;2020-01-31;2020-01-31;922625185
69133255;108643;478.58;2020-01-31;2020-01-31;922626741
69133256;108643;45.26;2020-01-31;2020-01-31;922668107
69133259;108643;1965.50;2020-01-31;2020-01-31;922681166
69133260;108643;428.26;2020-01-31;2020-01-31;922683798
69133263;108643;2402.18;2020-01-31;2020-01-31;922694610
69133265;108643;1321.23;2020-01-31;2020-01-31;922698453
69133269;108643;411.35;2020-01-31;2020-01-31;922711488
69133270;108643;1415.30;2020-01-31;2020-01-31;922712025
69133271;108643;453.70;2020-01-31;2020-01-31;922716775
69133273;108643;888.68;2020-01-31;2020-01-31;922718602
69133278;108643;404.52;2020-01-31;2020-01-31;922725657
69133281;108643;255.72;2020-01-31;2020-01-31;922773690
69133283;108643;42.99;2020-01-31;2020-01-31;922787006
69133284;108643;238.24;2020-01-31;2020-01-31;922788390
69133286;108643;389.06;2020-01-31;2020-01-31;922793298
69133287;108643;25.54;2020-01-31;2020-01-31;922802720
69133292;108643;406.33;2020-01-31;2020-01-31;922808767
69133294;108643;300.61;2020-01-31;2020-01-31;922810299
69133295;108643;1660.61;2020-01-31;2020-01-31;922814450
69133296;108643;963.69;2020-01-31;2020-01-31;922815425
69133297;108643;273.26;2020-01-31;2020-01-31;922819553
69133300;108643;116.25;2020-01-31;2020-01-31;922828131
69133303;108643;1018.46;2020-01-31;2020-01-31;922830067
69133304;108643;1959.42;2020-01-31;2020-01-31;922832422
69133305;108643;38.32;2020-01-31;2020-01-31;922832979
69133307;108643;21.20;2020-01-31;2020-01-31;922840430
69133313;108643;78.13;2020-01-31;2020-01-31;922882691
69133315;108643;679.28;2020-01-31;2020-01-31;922889624
69133316;108643;62.25;2020-01-31;2020-01-31;922898905
69133321;108643;546.65;2020-01-31;2020-01-31;922917089
69133323;108643;1501.30;2020-01-31;2020-01-31;922924552
69133324;108643;491.29;2020-01-31;2020-01-31;922926315
69133326;108643;648.95;2020-01-31;2020-01-31;922927652
69133328;108643;71.37;2020-01-31;2020-01-31;922933515
69133331;108643;263.07;2020-01-31;2020-01-31;922937835
69133333;108643;108.81;2020-01-31;2020-01-31;922939516
69133335;108643;1045.18;2020-01-31;2020-01-31;922942349
69133338;108643;556.25;2020-01-31;2020-01-31;922969212
69133339;108643;128.02;2020-01-31;2020-01-31;922985013
69133340;108643;79.19;2020-01-31;2020-01-31;922987149
69133343;108643;399.50;2020-01-31;2020-01-31;923005271
69133348;108643;2458.34;2020-01-31;2020-01-31;923046351
69133349;108643;2036.80;2020-01-31;2020-01-31;923049547
69133353;108643;444.02;2020-01-31;2020-01-31;923063577
69133355;108643;105.25;2020-01-31;2020-01-31;923071403
69133361;108643;886.71;2020-01-31;2020-01-31;923083193
69133362;108643;1023.69;2020-01-31;2020-01-31;923086491
69133364;108643;986.66;2020-01-31;2020-01-31;923091955
69133366;108643;565.07;2020-01-31;2020-01-31;923097331
69133367;108643;1287.10;2020-01-31;2020-01-31;923098467
69133369;108643;339.05;2020-01-31;2020-01-31;923099594
69133371;108643;1472.59;2020-01-31;2020-01-31;923101160
69133372;108643;1051.35;2020-01-31;2020-01-31;923136868
69133373;108643;344.83;2020-01-31;2020-01-31;923143516
69133374;108643;195.94;2020-01-31;2020-01-31;923154140
69133376;108643;240.52;2020-01-31;2020-01-31;923155985
69133379;108643;1343.41;2020-01-31;2020-01-31;923160515
69133380;108643;921.74;2020-01-31;2020-01-31;923160880
69133382;108643;841.00;2020-01-31;2020-01-31;923166318
69133385;108643;590.95;2020-01-31;2020-01-31;923169836
69133386;108643;982.78;2020-01-31;2020-01-31;923170527
69133387;108643;525.11;2020-01-31;2020-01-31;923170668
69133392;108643;2231.47;2020-01-31;2020-01-31;923179345
69133394;108643;1504.91;2020-01-31;2020-01-31;923202665
69133398;108643;363.58;2020-01-31;2020-01-31;923221401
69133399;108643;2112.63;2020-01-31;2020-01-31;923221626
69133400;108643;3782.32;2020-01-31;2020-01-31;923224092
69133401;108643;390.66;2020-01-31;2020-01-31;923276200
69133402;108643;91.15;2020-01-31;2020-01-31;923280943
69133403;108643;34.96;2020-01-31;2020-01-31;923292277
69133408;108643;782.88;2020-01-31;2020-01-31;923319743
69133409;108643;27.90;2020-01-31;2020-01-31;923325234
69133410;108643;906.18;2020-01-31;2020-01-31;923326928
69133412;108643;473.94;2020-01-31;2020-01-31;923330310
69133416;108643;1877.99;2020-01-31;2020-01-31;923336777
69133418;108643;314.18;2020-01-31;2020-01-31;923340398
69133419;108643;3870.77;2020-01-31;2020-01-31;923340556
69133422;108643;25.89;2020-01-31;2020-01-31;923354955
69133423;108643;97.03;2020-01-31;2020-01-31;923355377
69133424;108643;27.53;2020-01-31;2020-01-31;923366932
69133427;108643;31.13;2020-01-31;2020-01-31;923384483
69133431;108643;923.94;2020-01-31;2020-01-31;923396232
69133433;108643;1476.16;2020-01-31;2020-01-31;923409467
69133435;108643;613.44;2020-01-31;2020-01-31;923420537
69133436;108643;383.93;2020-01-31;2020-01-31;923421349
69133437;108643;172.28;2020-01-31;2020-01-31;923442846
69133438;108643;1065.39;2020-01-31;2020-01-31;923443407
69133439;108643;586.85;2020-01-31;2020-01-31;923453817
69133441;108643;667.44;2020-01-31;2020-01-31;923461034
69133446;108643;1109.23;2020-01-31;2020-01-31;923482153
69133447;108643;1299.44;2020-01-31;2020-01-31;923486209
69133448;108643;733.37;2020-01-31;2020-01-31;923492945
